formula,phase,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Hf1.375Nb0.25Ta0.25Ti1.75Zr1.375,1,Hf1.375 Nb0.25 Ta0.25 Ti1.75 Zr1.375,5,0.5279678020485719,0.4391974869160994,0.3844489586959152,0.36608956724530706,0.35582129605536267,22.0,73.0,51.0,44.2,18.17,22.0,43.0,48.0,5.0,44.275,1.0437499999999997,43.0,47.867,180.94788,133.08088,104.617513,48.26290455000001,47.867,1941.0,3290.0,1349.0,2255.7,290.5249999999999,1941.0,4.0,5.0,1.0,4.1,0.17999999999999972,4.0,4.0,6.0,2.0,4.975,0.6825000000000001,4.0,160.0,175.0,15.0,168.95,6.7600000000000025,160.0,1.3,1.6,0.30000000000000004,1.4172500000000001,0.11247499999999999,1.54,1.0,2.0,1.0,1.95,0.09500000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.15,0.2699999999999999,2.0,0.0,14.0,14.0,4.55,6.1425,0.0,4.0,19.0,15.0,8.65,6.1775,4.0,0.0,1.0,1.0,0.05,0.09500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.85,0.2700000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.9,0.17999999999999972,8.0,16.69,23.195,6.504999999999999,20.140125,2.8131124999999995,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.886666666655001e-06,1.02526666666515e-05,2.25333333333e-05,194.0,229.0,35.0,197.5,6.3,194.0
HfMo0.25NbTaTiZr,1,Hf1 Mo0.25 Nb1 Ta1 Ti1 Zr1,6,0.4285714285714285,0.32604863226534486,0.2628159148459063,0.23971450386254248,0.22373694580801815,22.0,73.0,51.0,49.23809523809524,17.723356009070294,22.0,43.0,50.0,7.0,45.61904761904762,1.850340136054422,43.0,47.867,180.94788,133.08088,117.22385904761907,47.61529977324263,47.867,1941.0,3290.0,1349.0,2540.7619047619046,398.9659863945578,1941.0,4.0,6.0,2.0,4.476190476190476,0.54421768707483,4.0,4.0,6.0,2.0,5.190476190476191,0.6167800453514739,4.0,154.0,175.0,21.0,168.0952380952381,5.986394557823128,160.0,1.3,2.16,0.8600000000000001,1.4876190476190476,0.13151927437641722,1.3,1.0,2.0,1.0,1.7619047619047619,0.36281179138321995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.7142857142857144,0.8163265306122449,2.0,0.0,14.0,14.0,5.333333333333333,6.603174603174604,0.0,4.0,19.0,15.0,9.80952380952381,6.621315192743763,4.0,0.0,1.0,1.0,0.23809523809523808,0.36281179138321995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.285714285714286,0.8163265306122449,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.523809523809524,0.54421768707483,7.0,15.69,23.195,7.505000000000001,19.487142857142857,2.445986394557823,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.292063492057143e-06,6.949055177616328e-06,0.0,194.0,229.0,35.0,209.0,17.142857142857142,194.0
HfMo0.2Ti2V0.5Zr,1,Hf1 Mo0.2 Ti2 V0.5 Zr1,5,0.5336143065525298,0.4604136134191677,0.43080282158817335,0.42647913043988894,0.42561499415349363,22.0,72.0,50.0,37.42553191489362,16.1973743775464,22.0,43.0,50.0,7.0,44.25531914893617,1.1770031688546843,43.0,47.867,178.49,130.62300000000002,87.25760638297872,41.25075147125396,47.867,1941.0,2896.0,955.0,2167.3829787234044,209.42507922136718,1941.0,4.0,6.0,2.0,4.191489361702128,0.32593933906745126,4.0,4.0,6.0,2.0,4.680851063829787,0.724309642372114,4.0,153.0,175.0,22.0,165.38297872340425,8.184698958804887,160.0,1.3,2.16,0.8600000000000001,1.4802127659574469,0.1406066093254866,1.54,1.0,2.0,1.0,1.957446808510638,0.08148483476686309,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.234042553191489,0.3983703033046626,2.0,0.0,14.0,14.0,2.978723404255319,4.689904934359438,0.0,4.0,18.0,14.0,7.170212765957447,4.608420099592576,4.0,0.0,1.0,1.0,0.0425531914893617,0.08148483476686283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.76595744680851,0.39837030330466294,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.808510638297872,0.32593933906745126,8.0,13.01,23.195,10.185,18.812340425531914,3.306518786781348,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,9.588652482255319e-06,1.101674966046356e-05,2.25333333333e-05,194.0,229.0,35.0,199.2127659574468,8.872793119058395,194.0
HfMo0.5Nb0.5TiZr,1,Hf1 Mo0.5 Nb0.5 Ti1 Zr1,5,0.46770717334674267,0.37031200855092133,0.31271969089260543,0.29269984004769173,0.2790489542558652,22.0,72.0,50.0,43.875,14.0625,22.0,43.0,50.0,7.0,45.125,1.6875,43.0,47.867,178.49,130.62300000000002,103.0035475,37.743226250000006,47.867,1941.0,2896.0,955.0,2349.5,315.0,1941.0,4.0,6.0,2.0,4.375,0.5625,4.0,4.0,6.0,2.0,5.0,0.5,4.0,154.0,175.0,21.0,167.25,7.75,160.0,1.3,2.16,0.8600000000000001,1.5125,0.1975,1.3,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.625,0.9375,2.0,0.0,14.0,14.0,3.5,5.25,0.0,4.0,18.0,14.0,7.875,5.0625,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.375,0.9375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.625,0.5625,8.0,15.69,23.195,7.505000000000001,19.755000000000003,2.9425,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.633333333325e-06,8.4499999999875e-06,0.0,194.0,229.0,35.0,202.75,13.125,194.0
HfMo0.5NbTaTiZr,1,Hf1 Mo0.5 Nb1 Ta1 Ti1 Zr1,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,22.0,73.0,51.0,48.90909090909091,17.15702479338843,22.0,43.0,50.0,7.0,45.81818181818182,1.9834710743801656,43.0,47.867,180.94788,133.08088,116.25731999999999,46.15390545454545,47.867,1941.0,3290.0,1349.0,2556.909090909091,398.44628099173553,1941.0,4.0,6.0,2.0,4.545454545454546,0.5950413223140496,4.0,4.0,6.0,2.0,5.181818181818182,0.5950413223140495,4.0,154.0,175.0,21.0,167.45454545454547,6.413223140495867,160.0,1.3,2.16,0.8600000000000001,1.5181818181818185,0.15438016528925624,1.3,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8181818181818183,0.8925619834710744,2.0,0.0,14.0,14.0,5.090909090909091,6.479338842975207,0.0,4.0,19.0,15.0,9.636363636363637,6.446280991735537,4.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.181818181818182,0.8925619834710744,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.454545454545454,0.5950413223140496,7.0,15.69,23.195,7.505000000000001,19.314545454545453,2.460330578512396,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.0969696969636364e-06,6.704132231395042e-06,0.0,194.0,229.0,35.0,209.9090909090909,17.355371900826444,194.0
HfMo0.5NbTiV0.5,1,Hf1 Mo0.5 Nb1 Ti1 V0.5,5,0.46770717334674267,0.37031200855092133,0.31271969089260543,0.29269984004769173,0.2790489542558652,22.0,72.0,50.0,41.875,15.09375,22.0,43.0,50.0,7.0,45.75,1.75,43.0,47.867,178.49,130.62300000000002,98.1785325,40.15573375,47.867,1941.0,2896.0,955.0,2434.125,309.34375,1941.0,4.0,6.0,2.0,4.625,0.625,4.0,4.0,6.0,2.0,4.875,0.65625,4.0,153.0,175.0,22.0,163.125,6.375,160.0,1.3,2.16,0.8600000000000001,1.5837499999999998,0.16375,1.3,1.0,2.0,1.0,1.625,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.0,2.0,0.0,14.0,14.0,3.5,5.25,0.0,4.0,18.0,14.0,8.125,4.9375,4.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.375,0.625,7.0,13.01,22.2,9.19,17.854999999999997,2.3349999999999995,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.633333333325e-06,8.4499999999875e-06,0.0,194.0,229.0,35.0,211.5,17.5,194.0
HfMo0.5NbTiV0.5Si0.3,2,Hf1 Mo0.5 Nb1 Ti1 V0.5 Si0.3,6,0.44063477491852127,0.3454275918182818,0.2909481877670021,0.27228174178522296,0.2595804736235227,14.0,72.0,58.0,39.93023255813954,15.895078420767986,22.0,43.0,78.0,35.0,48.0,4.651162790697675,43.0,28.0855,178.49,150.4045,93.28832093023257,40.250008653326134,47.867,1687.0,2896.0,1209.0,2382.0,348.37209302325584,1941.0,4.0,14.0,10.0,5.279069767441861,1.3845321795565175,4.0,3.0,6.0,3.0,4.7441860465116275,0.7625743645213631,4.0,111.0,175.0,64.0,159.48837209302326,9.55110870740941,160.0,1.3,2.16,0.8600000000000001,1.605813953488372,0.17555435370470515,1.3,1.0,2.0,1.0,1.6511627906976745,0.4542996214169822,1.0,0.0,2.0,2.0,0.13953488372093023,0.25959978366684694,0.0,0.0,5.0,5.0,2.7906976744186047,1.12493239588967,2.0,0.0,14.0,14.0,3.255813953488372,4.997295835586803,0.0,4.0,18.0,14.0,7.837209302325582,4.726879394267173,4.0,0.0,1.0,1.0,0.3488372093023256,0.4542996214169822,0.0,0.0,4.0,4.0,0.27906976744186046,0.5191995673336939,0.0,0.0,8.0,8.0,6.511627906976744,1.4981070849107625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.1395348837209305,0.8004326663061114,7.0,13.01,22.2,9.19,18.035348837209302,2.3398593834505133,16.69,0.0,0.773,0.773,0.053930232558139536,0.10033531638723635,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.240310077511629e-06,8.043266630599243e-06,0.0,194.0,229.0,35.0,212.58139534883722,17.285018929150894,194.0
HfMo0.5NbTiV0.5Si0.5,2,Hf1 Mo0.5 Nb1 Ti1 V0.5 Si0.5,6,0.4303314829119352,0.3333333333333333,0.2785380491260111,0.2602738196193172,0.2480515827929805,14.0,72.0,58.0,38.77777777777778,16.469135802469133,22.0,43.0,78.0,35.0,49.333333333333336,6.51851851851852,43.0,28.0855,178.49,150.4045,90.39041777777778,41.51126024691359,47.867,1687.0,2896.0,1209.0,2351.1111111111113,367.2098765432099,1941.0,4.0,14.0,10.0,5.666666666666667,1.9259259259259263,4.0,3.0,6.0,3.0,4.666666666666667,0.8148148148148148,4.0,111.0,175.0,64.0,157.33333333333334,11.999999999999996,160.0,1.3,2.16,0.8600000000000001,1.6188888888888888,0.18518518518518512,1.3,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,5.0,5.0,2.6666666666666665,1.1851851851851851,2.0,0.0,14.0,14.0,3.111111111111111,4.839506172839507,0.0,4.0,18.0,14.0,7.666666666666667,4.592592592592592,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,0.4444444444444444,0.7901234567901234,0.0,0.0,8.0,8.0,6.222222222222222,1.7530864197530864,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.0,0.8888888888888888,7.0,13.01,22.2,9.19,18.14222222222222,2.330864197530864,16.69,0.0,0.773,0.773,0.08588888888888889,0.15269135802469136,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.0074074074e-06,7.789300411511112e-06,0.0,194.0,229.0,35.0,213.22222222222223,17.086419753086417,194.0
HfMo0.5NbTiV0.5Si0.7,2,Hf1 Mo0.5 Nb1 Ti1 V0.5 Si0.7,6,0.42499966713698256,0.32587762897118566,0.26900352637505537,0.250066902774271,0.23771100094917555,14.0,72.0,58.0,37.72340425531915,16.889995473064733,22.0,43.0,78.0,35.0,50.5531914893617,8.175645088275235,43.0,28.0855,178.49,150.4045,87.73914468085107,42.56532693526483,47.867,1687.0,2896.0,1209.0,2322.851063829787,381.64780443639654,1941.0,4.0,14.0,10.0,6.02127659574468,2.376641014033498,4.0,3.0,6.0,3.0,4.595744680851064,0.8555907650520597,4.0,111.0,175.0,64.0,155.36170212765958,14.006337709370753,160.0,1.3,2.16,0.8600000000000001,1.630851063829787,0.19275690357627873,1.3,1.0,2.0,1.0,1.6808510638297873,0.4345857854232684,1.0,0.0,2.0,2.0,0.2978723404255319,0.5070167496604798,0.0,0.0,5.0,5.0,2.553191489361702,1.2313263920325939,2.0,0.0,14.0,14.0,2.978723404255319,4.689904934359438,0.0,4.0,18.0,14.0,7.510638297872339,4.463558171118153,4.0,0.0,1.0,1.0,0.3191489361702127,0.4345857854232684,0.0,0.0,4.0,4.0,0.5957446808510638,1.0140334993209597,0.0,0.0,8.0,8.0,5.957446808510638,1.9782707107288364,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.872340425531914,1.0411951109099142,7.0,13.01,22.2,9.19,18.239999999999995,2.340425531914892,16.69,0.0,0.773,0.773,0.11512765957446809,0.19596197374377544,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.7943262411276595e-06,7.5485136562435484e-06,0.0,194.0,229.0,35.0,213.80851063829786,16.858306926210957,194.0
HfMo0.75NbTaTiZr,1,Hf1 Mo0.75 Nb1 Ta1 Ti1 Zr1,6,0.4101730926981132,0.3055263386234081,0.24218861486474644,0.2196947166670567,0.20451047374121772,22.0,73.0,51.0,48.608695652173914,16.620037807183365,22.0,43.0,50.0,7.0,46.0,2.0869565217391304,43.0,47.867,180.94788,133.08088,115.37482782608696,44.761121512287325,47.867,1941.0,3290.0,1349.0,2571.6521739130435,396.50661625708887,1941.0,4.0,6.0,2.0,4.608695652173913,0.6351606805293006,4.0,4.0,6.0,2.0,5.173913043478261,0.5746691871455576,4.0,154.0,175.0,21.0,166.8695652173913,6.744801512287334,160.0,1.3,2.16,0.8600000000000001,1.5460869565217392,0.1789035916824197,1.3,1.0,2.0,1.0,1.6956521739130435,0.4234404536862004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.9130434782608696,0.9527410207939507,2.0,0.0,14.0,14.0,4.869565217391305,6.351606805293005,0.0,4.0,19.0,15.0,9.478260869565217,6.2759924385633274,4.0,0.0,1.0,1.0,0.30434782608695654,0.4234404536862004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.086956521739131,0.9527410207939507,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.391304347826087,0.6351606805293006,7.0,15.69,23.195,7.505000000000001,19.15695652173913,2.462986767485822,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.918840579704348e-06,6.474606175163705e-06,0.0,194.0,229.0,35.0,210.7391304347826,17.466918714555767,194.0
HfMoNbSi0.3TiV,3,Hf1 Mo1 Nb1 Si0.3 Ti1 V1,6,0.42567978010107466,0.32321667540000276,0.2603516500228261,0.2374541159084913,0.22162624185058363,14.0,72.0,58.0,38.528301886792455,14.873620505517978,22.0,43.0,78.0,35.0,48.0,4.150943396226415,43.0,28.0855,178.49,150.4045,89.54538301886794,37.252917337130654,47.867,1687.0,2896.0,1209.0,2411.7169811320755,345.98077607689567,1941.0,4.0,14.0,10.0,5.320754716981132,1.2388750444998222,4.0,3.0,6.0,3.0,4.69811320754717,0.7191171235315059,4.0,111.0,175.0,64.0,158.35849056603774,9.02812388750445,153.0,1.3,2.16,0.8600000000000001,1.6603773584905663,0.21566393734425077,1.3,1.0,2.0,1.0,1.6226415094339623,0.4699181203275187,1.0,0.0,2.0,2.0,0.11320754716981132,0.21359914560341758,0.0,0.0,5.0,5.0,3.018867924528302,1.1178355286578854,2.0,0.0,14.0,14.0,2.6415094339622645,4.286222855108579,0.0,4.0,18.0,14.0,7.396226415094341,4.001423994304023,4.0,0.0,1.0,1.0,0.37735849056603776,0.4699181203275187,0.0,0.0,4.0,4.0,0.22641509433962265,0.42719829120683517,0.0,0.0,8.0,8.0,6.415094339622642,1.41687433250267,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.018867924528303,0.740477038091848,6.0,13.01,22.2,9.19,17.34,2.50188679245283,13.01,0.0,0.773,0.773,0.04375471698113208,0.08255606977572091,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.251572327037736e-06,6.898777738212176e-06,0.0,194.0,229.0,35.0,215.67924528301884,16.361694553221792,194.0
HfMoNbSi0.5TiV,3,Hf1 Mo1 Nb1 Si0.5 Ti1 V1,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,14.0,72.0,58.0,37.63636363636363,15.305785123966944,22.0,43.0,78.0,35.0,49.09090909090909,5.586776859504133,43.0,28.0855,178.49,150.4045,87.3104781818182,38.336343801652895,47.867,1687.0,2896.0,1209.0,2385.3636363636365,362.1487603305785,1941.0,4.0,14.0,10.0,5.636363636363637,1.6528925619834711,4.0,3.0,6.0,3.0,4.636363636363637,0.7603305785123967,4.0,111.0,175.0,64.0,156.63636363636363,10.578512396694215,153.0,1.3,2.16,0.8600000000000001,1.669090909090909,0.22049586776859498,1.3,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,1.0,0.0,2.0,2.0,0.18181818181818182,0.3305785123966942,0.0,0.0,5.0,5.0,2.909090909090909,1.190082644628099,2.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198348,0.0,4.0,18.0,14.0,7.2727272727272725,3.900826446280992,4.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,4.0,4.0,0.36363636363636365,0.6611570247933884,0.0,0.0,8.0,8.0,6.181818181818182,1.6198347107438016,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.909090909090909,0.859504132231405,6.0,13.01,22.2,9.19,17.452727272727273,2.533884297520661,13.01,0.0,0.773,0.773,0.07027272727272728,0.12776859504132232,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.0969696969636364e-06,6.704132231395042e-06,0.0,194.0,229.0,35.0,216.0909090909091,16.066115702479337,194.0
HfMoNbSi0.7TiV,3,Hf1 Mo1 Nb1 Si0.7 Ti1 V1,6,0.4110657724161397,0.30670453837979184,0.24366369281014758,0.22130517211671327,0.20618962519253628,14.0,72.0,58.0,36.80701754385965,15.64173591874423,22.0,43.0,78.0,35.0,50.10526315789474,6.851338873499541,43.0,28.0855,178.49,150.4045,85.23240877192983,39.178650415512465,47.867,1687.0,2896.0,1209.0,2360.859649122807,375.2354570637119,1941.0,4.0,14.0,10.0,5.929824561403508,2.0067713142505377,4.0,3.0,6.0,3.0,4.578947368421053,0.7940904893813481,4.0,111.0,175.0,64.0,155.03508771929825,11.892890120036933,153.0,1.3,2.16,0.8600000000000001,1.6771929824561405,0.2241305016928286,1.3,1.0,2.0,1.0,1.6491228070175439,0.4555247768544167,1.0,0.0,2.0,2.0,0.24561403508771928,0.43090181594336713,0.0,0.0,5.0,5.0,2.807017543859649,1.2557710064635272,2.0,0.0,14.0,14.0,2.456140350877193,4.05047706986765,0.0,4.0,18.0,14.0,7.157894736842104,3.8042474607571557,4.0,0.0,1.0,1.0,0.3508771929824561,0.4555247768544167,0.0,0.0,4.0,4.0,0.49122807017543857,0.8618036318867343,0.0,0.0,8.0,8.0,5.964912280701754,1.80363188673438,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.807017543859648,0.9726069559864577,6.0,13.01,22.2,9.19,17.557543859649122,2.5553093259464448,13.01,0.0,0.773,0.773,0.09492982456140352,0.16654355186211142,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.953216374263158e-06,6.519339283872577e-06,0.0,194.0,229.0,35.0,216.47368421052633,15.771006463527232,194.0
HfMoNbTaTi,1,Hf1 Mo1 Nb1 Ta1 Ti1,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,22.0,73.0,51.0,50.0,18.0,22.0,43.0,50.0,7.0,46.6,2.0799999999999996,43.0,47.867,180.94788,133.08088,119.234252,48.3877504,47.867,1941.0,3290.0,1349.0,2676.6,362.48,1941.0,4.0,6.0,2.0,4.8,0.64,4.0,4.0,6.0,2.0,5.2,0.64,4.0,154.0,175.0,21.0,164.6,6.3199999999999985,154.0,1.3,2.16,0.8600000000000001,1.6200000000000003,0.2160000000000002,1.3,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.04,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.4,6.4799999999999995,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.8,1.04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.2,0.64,6.0,15.69,22.2,6.51,18.176,1.611199999999999,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,215.0,16.8,194.0
HfMoNbTaTiVWZr,3,Hf1 Mo1 Nb1 Ta1 Ti1 V1 W1 Zr1,8,0.3535533905932738,0.25,0.18946457081379975,0.16823752407904452,0.1538930516681145,22.0,74.0,52.0,48.375,18.46875,22.0,43.0,51.0,8.0,46.75,2.25,43.0,47.867,183.84,135.973,115.27209500000001,49.365398750000004,47.867,1941.0,3695.0,1754.0,2673.625,484.125,1941.0,4.0,6.0,2.0,4.875,0.65625,4.0,4.0,6.0,2.0,5.125,0.65625,4.0,153.0,175.0,22.0,164.125,6.90625,153.0,1.3,2.36,1.0599999999999998,1.6775,0.29125,1.3,1.0,2.0,1.0,1.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.125,0.90625,2.0,0.0,14.0,14.0,5.25,6.5625,0.0,4.0,20.0,16.0,10.125,6.65625,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.875,0.90625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.125,0.65625,6.0,13.01,23.195,10.185,17.891875,2.531875,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.8166666666625e-06,4.9291666666593755e-06,0.0,194.0,229.0,35.0,215.875,16.40625,194.0
